#{"t_start": 1704790728.6729765, "env_id": "edge_follow-v0"}
r,l,t
-31.847938,200,67335.87019
-27.519645,200,67384.635342
-29.689311,200,67432.781805
-29.019906,200,67482.114432
-28.98739,200,67652.180499
-31.747808,200,67699.947321
-22.425521,200,67748.133695
-21.364759,200,67810.103794
-24.676925,200,67857.678291
-25.961313,200,67906.764529
-23.198598,200,67955.466879
-32.590403,200,68004.002349
-26.649566,200,68055.396306
-22.220319,200,68104.034505
-24.978204,200,68269.378634
-26.132528,200,68317.006088
-19.838093,200,68364.629685
